# channel  phase_bin  observed  model  ns_surface  background  mdnse_contrib
57 20 467 483.468 131.907 351.561 0.025388167
57 21 452 454.113 102.551 351.562 0.00041797337
57 22 430 428.16 76.598 351.562 0.000316946
57 23 380 411.232 59.67 351.562 0.091316491
57 24 380 408.21 56.648 351.562 0.074499918
57 25 417 420.996 69.433 351.563 0.0014948602
57 26 496 450.004 98.441 351.563 0.1980568
57 27 434 490.386 138.823 351.563 0.29764062
57 28 593 533.204 181.641 351.563 0.33472942
57 29 566 570.988 219.425 351.563 0.0023291771
57 30 620 598.299 246.737 351.562 0.044086855
57 31 646 611.618 260.056 351.562 0.11066541
58 0 611 593.434 254.829 338.605 0.02888653
58 1 576 577.177 238.572 338.605 0.00012968882
58 2 585 549.332 210.727 338.605 0.11909873
58 3 504 513.803 175.198 338.605 0.0089963766
58 4 466 475.049 136.444 338.605 0.007665682
58 5 412 437.342 98.737 338.605 0.06012172
58 6 433 404.581 65.976 338.605 0.075607906
58 7 384 379.194 40.588 338.606 0.002162306
58 8 347 361.292 22.687 338.605 0.019122102
58 9 344 355.834 17.228 338.606 0.013110304
58 10 374 368.429 29.823 338.606 0.002905467
58 11 401 396.155 57.549 338.606 0.002197542
58 12 441 431.971 93.365 338.606 0.0076318342
58 13 457 468.445 129.838 338.607 0.012262562
58 14 510 499.527 160.92 338.607 0.010268141
58 15 499 521.322 182.716 338.606 0.046646153
58 16 517 531.598 192.993 338.605 0.019949699
58 17 517 529.925 191.319 338.606 0.015639063
58 18 494 517.347 178.741 338.606 0.051028381
58 19 501 496.124 157.519 338.605 0.0022257533
58 20 471 468.947 130.342 338.605 0.00039457314
58 21 424 439.867 101.262 338.605 0.023568897
58 22 423 414.195 75.59 338.605 0.0072578559
58 23 374 397.48 58.875 338.605 0.05161142
58 24 391 394.55 55.945 338.605 0.0011797944
58 25 446 407.215 68.609 338.606 0.14082417
58 26 458 435.864 97.258 338.606 0.045872025
58 27 483 475.76 137.153 338.607 0.0049071209
58 28 492 518.064 179.458 338.606 0.063596287
58 29 568 555.389 216.783 338.606 0.014888422
58 30 576 582.364 243.758 338.606 0.0037914904
58 31 616 595.496 256.89 338.606 0.039357437
59 0 612 578.311 252.257 326.054 0.10624925
59 1 553 562.144 236.091 326.053 0.0078274816
59 2 491 534.505 208.452 326.053 0.17718541
59 3 527 499.279 173.226 326.053 0.071939499
59 4 435 460.9 134.847 326.053 0.062798483
59 5 447 423.588 97.535 326.053 0.051312911
59 6 416 391.196 65.143 326.053 0.057596099
59 7 355 366.122 40.069 326.053 0.011580183
59 8 350 348.475 22.422 326.053 0.00021771548
59 9 341 343.148 17.094 326.054 0.00043193478
59 10 316 355.637 29.582 326.055 0.14707917
59 11 378 383.073 57.019 326.054 0.002409236
59 12 424 418.578 92.524 326.054 0.0027521281
59 13 465 454.794 128.739 326.055 0.0097512603
59 14 456 485.681 159.627 326.054 0.082472029
59 15 520 507.343 181.289 326.054 0.014997235
59 16 542 517.54 191.486 326.054 0.056009607
59 17 474 515.841 189.787 326.054 0.16389048
59 18 515 503.292 177.239 326.053 0.012832612
59 19 495 482.161 156.108 326.053 0.015431638
59 20 462 455.137 129.084 326.053 0.0044093809
59 21 439 426.269 100.216 326.053 0.015173112
59 22 380 400.824 74.771 326.053 0.040595504
59 23 382 384.286 58.232 326.054 0.0004892176
59 24 400 381.442 55.388 326.054 0.032241257
59 25 412 394.015 67.961 326.054 0.030281021
59 26 441 422.374 96.32 326.054 0.032477966
59 27 461 461.879 135.825 326.054 7.2331484e-05
59 28 513 503.772 177.718 326.054 0.0079719542
59 29 535 540.726 214.672 326.054 0.0030693917
59 30 535 567.427 241.373 326.054 0.098438087
59 31 574 580.404 254.35 326.054 0.003839302
60 0 555 558.834 250.01 308.824 0.0013761122
60 1 492 542.741 233.917 308.824 0.24102809
60 2 504 515.275 206.451 308.824 0.01190098
60 3 488 480.311 171.487 308.824 0.0055346396
60 4 429 442.258 133.435 308.823 0.016455294
60 5 408 405.294 96.47 308.824 0.00068549645
60 6 378 373.228 64.405 308.823 0.0021318198
60 7 345 348.434 39.611 308.823 0.001103952
60 8 319 331.015 22.191 308.824 0.013514413
60 9 309 325.81 16.986 308.824 0.026453616
60 10 333 338.208 29.383 308.825 0.0025391688
60 11 377 365.389 56.564 308.825 0.012620858
60 12 433 400.623 91.798 308.825 0.098134753
60 13 452 436.618 127.793 308.825 0.022150077
60 14 467 467.342 158.517 308.825 1.094969e-05
60 15 472 488.891 180.066 308.825 0.026709167
60 16 497 499.019 190.195 308.824 0.00038161221
60 17 493 497.293 188.469 308.824 0.0017253269
60 18 488 484.764 175.94 308.824 0.00098031726
60 19 424 463.702 154.878 308.824 0.14756195
60 20 459 436.805 127.981 308.824 0.04611688
60 21 402 408.12 99.296 308.824 0.0035063274
60 22 403 382.875 74.051 308.824 0.037915903
60 23 364 366.497 57.673 308.824 0.00058369599
60 24 358 363.736 54.912 308.824 0.0030801219
60 25 397 376.232 67.407 308.825 0.040377458
60 26 395 404.337 95.512 308.825 0.0081613939
60 27 433 443.502 134.677 308.825 0.010325085
60 28 471 485.036 176.211 308.825 0.018443203
60 29 554 521.664 212.839 308.825 0.097886368
60 30 594 548.124 239.299 308.825 0.19702472
60 31 571 560.961 252.136 308.825 0.0094347529
61 0 546 542.541 247.848 294.693 0.0011200844
61 1 536 526.517 231.825 294.692 0.0084186242
61 2 502 499.219 204.526 294.693 0.00072402173
61 3 476 464.507 169.815 294.692 0.012365635
61 4 402 426.771 132.079 294.692 0.057442946
61 5 378 390.141 95.449 294.692 0.013799347
61 6 365 358.389 63.697 294.692 0.004091513
61 7 332 333.865 39.173 294.692 0.00032561717
61 8 312 316.665 21.972 294.693 0.0020372903
61 9 298 311.579 16.886 294.693 0.017261765
61 10 345 323.891 29.198 294.693 0.041714298
61 11 356 350.824 56.13 294.694 0.0025080614
61 12 357 385.793 91.099 294.694 0.077611032
61 13 400 421.573 126.879 294.694 0.04356831
61 14 415 452.136 157.443 294.693 0.12910405
61 15 476 473.574 178.881 294.693 0.00055097414
61 16 502 483.634 188.941 294.693 0.031577576
61 17 453 481.882 187.19 294.692 0.078091569
61 18 465 469.37 174.678 294.692 0.0017877735
61 19 418 448.378 153.686 294.692 0.086390896
61 20 428 421.605 126.912 294.693 0.0038285182
61 21 384 393.099 98.407 294.692 0.0077506291
61 22 406 368.052 73.359 294.693 0.13481164
61 23 337 351.832 57.14 294.692 0.020594396
61 24 361 349.155 54.462 294.693 0.013134688
61 25 398 361.576 66.883 294.693 0.12420094
61 26 413 389.436 94.742 294.694 0.051981362
61 27 431 428.274 133.58 294.694 0.00069566688
61 28 470 469.462 174.769 294.693 2.7096561e-05
61 29 515 505.775 211.081 294.694 0.0079667717
61 30 528 532 237.307 294.693 0.0014978544
61 31 564 544.701 250.008 294.693 0.034867374
62 0 558 536.705 245.616 291.089 0.04245266
62 1 527 520.758 229.67 291.088 0.0036475155
62 2 527 493.637 202.549 291.088 0.1042029
62 3 453 459.191 168.103 291.088 0.0035881553
62 4 443 421.782 130.694 291.088 0.042146209
62 5 406 385.497 94.409 291.088 0.039353598
62 6 352 354.068 62.98 291.088 0.00040036001
62 7 328 329.819 38.73 291.089 0.00030975264
62 8 309 312.84 21.752 291.088 0.0013804226
62 9 295 307.873 16.784 291.089 0.015513478
62 10 319 320.096 29.007 291.089 0.00011245292
62 11 333 346.772 55.682 291.09 0.017755939
62 12 364 381.461 90.371 291.09 0.028542226
62 13 406 417.008 125.918 291.09 0.011344006
62 14 456 447.396 156.306 291.09 0.0069302743
62 15 494 468.712 177.622 291.09 0.059865772
62 16 467 478.699 187.61 291.089 0.01281289
62 17 429 476.922 185.833 291.089 0.21499061
62 18 467 464.435 173.346 291.089 0.00061592008
62 19 441 443.523 152.434 291.089 0.00059591474
62 20 382 416.887 125.799 291.088 0.11394017
62 21 397 388.575 97.487 291.088 0.0066449152
62 22 347 363.738 72.65 291.088 0.026227491
62 23 370 347.686 56.597 291.089 0.046612724
62 24 351 345.094 54.004 291.09 0.0032654009
62 25 381 357.435 66.346 291.089 0.051985774
62 26 387 385.041 93.951 291.09 0.00035926797
62 27 432 423.541 132.451 291.09 0.006698656
62 28 449 464.371 173.281 291.09 0.022118408
62 29 507 500.356 209.266 291.09 0.004132462
62 30 522 526.338 235.248 291.09 0.0017616869
62 31 532 538.897 247.808 291.089 0.0044531782
63 0 541 524.634 243.237 281.397 0.025074641
63 1 487 508.775 227.379 281.396 0.044388038
63 2 422 481.851 200.455 281.396 0.33534547
63 3 456 447.693 166.297 281.396 0.0064600822
63 4 440 410.636 129.24 281.396 0.080719796
63 5 376 374.718 93.322 281.396 0.00015385998
63 6 342 343.629 62.233 281.396 0.00024842299
63 7 341 319.667 38.271 281.396 0.042604305
63 8 302 302.918 21.522 281.396 7.8892367e-05
63 9 292 298.072 16.676 281.396 0.0034515419
63 10 319 310.199 28.802 281.397 0.0072512631
63 11 336 336.6 55.202 281.398 3.3701725e-05
63 12 386 370.983 89.586 281.397 0.021111349
63 13 393 406.27 124.873 281.397 0.016485096
63 14 415 436.457 155.06 281.397 0.043101028
63 15 442 457.632 176.236 281.396 0.022875928
63 16 484 467.538 186.141 281.397 0.02536967
63 17 445 465.737 184.341 281.396 0.040257007
63 18 447 453.286 171.89 281.396 0.0036991196
63 19 433 432.473 151.077 281.396 2.5999851e-05
63 20 421 405.997 124.601 281.396 0.021072004
63 21 406 377.902 96.506 281.396 0.07390953
63 22 344 353.295 71.899 281.396 0.0080881354
63 23 322 337.424 56.027 281.397 0.022271202
63 24 333 334.918 53.522 281.396 0.00034438706
63 25 368 347.172 65.775 281.397 0.040611101
63 26 400 374.507 93.109 281.398 0.060840324
63 27 412 412.646 131.248 281.398 3.9067414e-05
63 28 437 453.092 171.694 281.398 0.024242068
63 29 490 488.726 207.329 281.397 0.00015194572
63 30 498 514.446 233.049 281.397 0.025320379
63 31 516 526.856 245.459 281.397 0.01103289
64 0 507 516.621 240.686 275.935 0.0086654287
64 1 481 500.864 224.929 275.935 0.036938822
64 2 453 474.158 198.223 275.935 0.041908185
64 3 418 440.316 164.381 275.935 0.04662108
64 4 377 403.637 127.703 275.934 0.066423269
64 5 374 368.112 92.177 275.935 0.003245527
64 6 353 337.385 61.45 275.935 0.022826199
64 7 312 313.726 37.791 275.935 0.00027888889
64 8 309 297.216 21.281 275.935 0.012999753
64 9 300 292.493 16.558 275.935 0.0052757287
64 10 278 304.516 28.58 275.936 0.065821177
64 11 330 330.621 54.685 275.936 3.610213e-05
64 12 346 364.67 88.734 275.936 0.032631592
64 13 381 399.664 123.728 275.936 0.032610621
64 14 432 429.622 153.686 275.936 0.00052938706
64 15 475 450.637 174.701 275.936 0.055566258
64 16 441 460.452 184.516 275.936 0.035422413
64 17 438 458.63 182.695 275.935 0.039842637
64 18 401 446.227 170.292 275.935 0.1914896
64 19 453 425.532 149.597 275.935 0.070632357
64 20 394 399.24 123.305 275.935 0.002570468
64 21 374 371.388 95.454 275.934 0.00063869861
64 22 355 347.035 71.1 275.935 0.0059391075
64 23 330 331.359 55.424 275.935 0.00017289743
64 24 339 328.943 53.008 275.935 0.0094686164
64 25 344 341.099 65.163 275.936 0.0007878528
64 26 381 368.143 92.207 275.936 0.015474938
64 27 448 405.893 129.957 275.936 0.16598094
64 28 463 445.925 169.989 275.936 0.027294243
64 29 472 481.182 205.246 275.936 0.0078926746
64 30 533 506.62 230.685 275.935 0.065147718
64 31 564 518.871 242.936 275.935 0.19066064
65 0 502 510.53 237.963 272.567 0.0068115772
65 1 483 494.888 222.321 272.567 0.013230225
65 2 472 468.423 195.856 272.567 0.0011978088
65 3 389 434.922 162.356 272.566 0.19742003
65 4 390 398.651 126.084 272.567 0.0070061954
65 5 338 363.543 90.976 272.567 0.061079213
65 6 360 333.199 60.632 272.567 0.067243703
65 7 333 309.858 37.291 272.567 0.050136199
65 8 276 293.596 21.029 272.567 0.028985282
65 9 298 288.998 16.43 272.568 0.0075862586
65 10 308 300.908 28.34 272.568 0.0047085488
65 11 327 326.699 54.131 272.568 8.4816943e-06
65 12 354 360.383 87.815 272.568 0.0038141636
65 13 389 395.053 122.484 272.569 0.0034299751
65 14 464 424.753 152.185 272.568 0.1441991
65 15 439 445.588 173.02 272.568 0.0040630934
65 16 473 455.302 182.734 272.568 0.029322298
65 17 445 453.461 180.894 272.567 0.0067018239
65 18 461 441.119 168.552 272.567 0.037002075
65 19 419 420.563 147.996 272.567 0.00022870075
65 20 389 394.48 121.913 272.567 0.002811323
65 21 380 366.897 94.331 272.566 0.016072784
65 22 336 342.82 70.253 272.567 0.0043543003
65 23 295 327.354 54.787 272.567 0.097995376
65 24 332 325.031 52.463 272.568 0.0045466398
65 25 308 337.079 64.511 272.568 0.079160505
65 26 340 363.812 91.244 272.568 0.053081278
65 27 432 401.147 128.578 272.569 0.089113689
65 28 458 440.735 168.167 272.568 0.027905049
65 29 486 475.587 203.019 272.568 0.010150825
65 30 491 500.724 228.156 272.568 0.0088519616
65 31 555 512.806 240.239 272.567 0.16666754
66 0 490 510.654 235.079 275.575 0.039935394
66 1 510 495.139 219.564 275.575 0.020675008
66 2 456 468.936 193.361 275.575 0.015665694
66 3 405 435.803 160.228 275.575 0.08882509
66 4 432 399.964 124.389 275.575 0.096078495
66 5 341 365.298 89.723 275.575 0.055270155
66 6 348 335.355 59.78 275.575 0.014968811
66 7 324 312.347 36.772 275.575 0.012712329
66 8 293 296.342 20.767 275.575 0.0010455926
66 9 288 291.87 16.294 275.576 0.001402076
66 10 308 303.66 28.084 275.576 0.0017633117
66 11 331 329.117 53.541 275.576 0.00033193287
66 12 361 362.409 86.833 275.576 0.00018585387
66 13 395 396.723 121.147 275.576 0.00027792024
66 14 407 426.139 150.563 275.576 0.034291628
66 15 456 446.774 171.198 275.576 0.007968499
66 16 451 456.379 180.803 275.576 0.0027086489
66 17 450 454.521 178.945 275.576 0.0019134567
66 18 465 442.252 166.676 275.576 0.048443561
66 19 410 421.854 146.279 275.575 0.013154655
66 20 409 396.005 120.43 275.575 0.01580892
66 21 369 368.716 93.141 275.575 7.5506841e-06
66 22 359 344.936 69.361 275.575 0.01851686
66 23 354 329.694 54.119 275.575 0.055306555
66 24 266 327.465 51.89 275.575 0.35367584
66 25 335 339.397 63.821 275.576 0.0018099332
66 26 400 365.8 90.223 275.577 0.1094969
66 27 397 402.693 127.117 275.576 0.0030341147
66 28 406 441.811 166.234 275.577 0.12005563
66 29 496 476.233 200.657 275.576 0.036578943
66 30 502 501.049 225.473 275.576 8.4666315e-05
66 31 547 512.954 237.378 275.576 0.10851301
67 0 500 496.47 232.044 264.426 0.0011665384
67 1 501 481.094 216.669 264.425 0.037095192
67 2 490 455.172 190.747 264.425 0.11355511
67 3 398 422.431 158.005 264.426 0.055876875
67 4 389 387.049 122.624 264.425 0.00035633966
67 5 371 352.846 88.421 264.425 0.030852779
67 6 323 323.324 58.899 264.425 9.8274229e-06
67 7 300 300.662 36.236 264.426 4.1026607e-05
67 8 283 284.921 20.495 264.426 0.00034546524
67 9 273 280.576 16.15 264.426 0.0053731573
67 10 293 292.238 27.812 264.426 5.4357511e-05
67 11 309 317.344 52.917 264.427 0.0065177577
67 12 325 350.218 85.791 264.427 0.059534801
67 13 403 384.148 119.721 264.427 0.033270895
67 14 456 413.253 148.827 264.426 0.1710649
67 15 457 433.669 169.243 264.426 0.050958464
67 16 409 443.157 178.731 264.426 0.10922173
67 17 456 441.284 176.858 264.426 0.020273521
67 18 436 429.099 164.674 264.425 0.0044583451
67 19 412 408.879 144.454 264.425 0.00091187889
67 20 366 383.286 118.861 264.425 0.027972974
67 21 372 356.315 91.889 264.426 0.023031312
67 22 325 332.853 68.427 264.426 0.005773256
67 23 323 317.848 53.422 264.426 0.0024848566
67 24 302 315.715 51.289 264.426 0.017609266
67 25 310 327.52 63.094 264.426 0.028735438
67 26 338 353.576 89.15 264.426 0.02271232
67 27 392 390.005 125.578 264.427 0.00037259363
67 28 387 428.625 164.198 264.427 0.16220271
67 29 477 462.593 198.167 264.426 0.019431071
67 30 500 487.072 222.645 264.427 0.015646324
67 31 502 498.79 234.364 264.426 0.00096462761
68 0 496 485.258 228.865 256.393 0.010802392
68 1 456 470.034 213.642 256.392 0.018437947
68 2 433 444.412 188.02 256.392 0.012191949
68 3 412 412.084 155.693 256.391 6.605538e-07
68 4 396 377.183 120.791 256.392 0.033147471
68 5 353 343.465 87.073 256.392 0.0085112044
68 6 321 314.38 57.988 256.392 0.0041026607
68 7 281 292.076 35.684 256.392 0.011484591
68 8 264 276.606 20.214 256.392 0.014876619
68 9 285 272.389 15.997 256.392 0.014888422
68 10 255 283.917 27.525 256.392 0.078280951
68 11 329 308.655 52.262 256.393 0.038749403
68 12 358 341.086 84.693 256.393 0.026781955
68 13 401 374.604 118.211 256.393 0.065226768
68 14 422 403.374 146.981 256.393 0.032477966
68 15 425 423.554 167.161 256.393 0.00019574299
68 16 426 432.916 176.524 256.392 0.0044777474
68 17 429 431.03 174.638 256.392 0.00038578177
68 18 427 418.942 162.55 256.392 0.0060786082
68 19 396 398.917 142.525 256.392 0.00079656731
68 20 360 373.603 117.211 256.392 0.017322837
68 21 351 346.971 90.579 256.392 0.001519652
68 22 345 323.845 67.453 256.392 0.041896301
68 23 299 309.09 52.697 256.393 0.0095308571
68 24 286 307.054 50.661 256.393 0.041497206
68 25 308 318.725 62.332 256.393 0.010768228
68 26 339 344.417 88.024 256.393 0.0027470546
68 27 358 380.358 123.964 256.394 0.046796732
68 28 421 418.456 162.063 256.393 0.00060587612
68 29 428 451.948 195.555 256.393 0.053689347
68 30 490 476.072 219.679 256.393 0.018160472
68 31 504 487.596 231.204 256.392 0.025191217
69 0 465 475.355 225.55 249.805 0.010038061
69 1 482 460.294 210.489 249.805 0.044107173
69 2 401 434.99 185.186 249.804 0.10815633
69 3 423 403.098 153.294 249.804 0.037080285
69 4 389 368.698 118.894 249.804 0.038585779
69 5 372 335.485 85.681 249.804 0.12482232
69 6 300 306.855 57.05 249.805 0.0043991072
69 7 283 284.92 35.115 249.805 0.00034510566
69 8 291 269.728 19.923 249.805 0.042361007
69 9 264 265.64 15.835 249.805 0.00025178933
69 10 266 277.027 27.222 249.805 0.0113832
69 11 297 301.382 51.576 249.806 0.0017976054
69 12 342 333.346 83.541 249.805 0.0070110555
69 13 365 366.426 116.62 249.806 0.00019036569
69 14 382 394.837 145.032 249.805 0.01542683
69 15 400 414.765 164.96 249.805 0.020408756
69 16 451 423.994 174.189 249.805 0.068276327
69 17 409 422.097 172.293 249.804 0.016058067
69 18 429 410.115 160.311 249.804 0.033387477
69 19 379 390.304 140.499 249.805 0.011962279
69 20 375 365.289 115.484 249.805 0.0088283091
69 21 355 339.017 89.213 249.804 0.023914771
69 22 301 316.246 66.442 249.804 0.021760128
69 23 277 301.75 51.946 249.804 0.057345591
69 24 297 299.812 50.007 249.805 0.00074025314
69 25 288 311.341 61.536 249.805 0.051002157
69 26 343 336.655 86.849 249.806 0.0037688849
69 27 375 372.085 122.279 249.806 0.00079547538
69 28 389 409.638 159.832 249.806 0.039873544
69 29 441 442.633 192.828 249.805 0.00024964449
69 30 472 466.387 216.581 249.806 0.002949441
69 31 479 477.71 227.905 249.805 0.00015578622
70 0 480 472.178 222.107 250.071 0.0057277657
70 1 442 457.29 207.219 250.071 0.021885909
70 2 420 432.322 182.251 250.071 0.01421386
70 3 442 400.886 150.815 250.071 0.15824467
70 4 343 367.008 116.938 250.07 0.053958714
70 5 331 334.318 84.248 250.07 0.0010306291
70 6 286 306.157 56.086 250.071 0.038036576
70 7 284 284.602 34.531 250.071 3.3926777e-05
70 8 274 269.695 19.624 250.071 0.0017349858
70 9 252 265.737 15.665 250.072 0.017665804
70 10 316 276.976 26.904 250.072 0.14256509
70 11 323 300.933 50.861 250.072 0.045586496
70 12 327 332.409 82.337 250.072 0.0027389467
70 13 341 365.025 114.953 250.072 0.054035157
70 14 346 393.056 142.984 250.072 0.20729061
70 15 408 412.716 162.644 250.072 0.0020820791
70 16 437 421.805 171.733 250.072 0.021614791
70 17 421 419.9 169.828 250.072 0.00011327524
70 18 372 408.035 157.964 250.071 0.12156223
70 19 419 388.452 138.381 250.071 0.087360515
70 20 388 363.756 113.686 250.07 0.055024762
70 21 368 337.865 87.795 250.07 0.085014306
70 22 286 315.465 65.394 250.071 0.081276036
70 23 307 301.239 51.168 250.071 0.0031070295
70 24 292 299.4 49.328 250.072 0.0051264068
70 25 324 310.778 60.706 250.072 0.016366052
70 26 329 335.698 85.626 250.072 0.0041999093
70 27 365 370.599 120.526 250.073 0.0029347463
70 28 405 407.584 157.512 250.072 0.00062507862
70 29 450 440.062 189.99 250.072 0.0092458663
70 30 436 463.431 213.359 250.072 0.070442199
70 31 508 474.547 224.475 250.072 0.10476586
71 0 480 467.166 218.545 248.621 0.015419621
